sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
18792,346218,171,17467,197,19433,2.08219e+06,2,2,0,2,3.4194e+06
