sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
14749,437418,108,6681,102,6794,2.22293e+06,356,22.25,5.26189,20,1.43947e+06
