sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
16832,1.08048e+06,227,7529,182,8979,8.44676e+06,464,30.9333,12.3476,34,2.146e+07
