sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
12132,376146,119,6999,95,6543,1.95016e+06,124,24.8,21.6462,13,1.10638e+06
