sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
14531,399241,107,6715,90,6394,1.70272e+06,26,8.66667,4.02768,11,938870
