sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
18756,298080,114,14245,139,15480,2.4029e+06,158,52.6667,22.005,47,2.16404e+06
