sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
13171,205762,126,13109,112,12849,1.86428e+06,66,7.33333,4.59468,6,1.41111e+06
