sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
13807,246306,125,12865,117,13748,1.53606e+06,20,5,2.73861,7,786242
