sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
14231,381611,118,6977,95,6647,2.56842e+06,265,22.0833,21.5308,10,1.44851e+06
