sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
21834,791923,231,7056,156,7882,1.32174e+07,2374,64.1622,42.9755,54,1.37379e+07
