sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
8692,293012,80,4637,121,5263,2.22052e+06,896,44.8,33.75,31,4.3852e+06
