sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
12500,355723,79,4769,144,10070,2.2815e+06,7,1.16667,0.372678,1,1.97144e+06
