sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
12068,381509,119,6922,101,6713,2.35096e+06,405,31.1538,19.4851,29,1.5948e+06
