sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
13610,630683,58,2962,112,5440,2.75847e+06,303,17.8235,18.0855,11,2.99948e+06
