sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
14952,928293,728,73388,719,76353,1.5372e+07,18,4.5,1.5,4,9.33727e+06
