sim3[µs],mf[µs],ckf,cmp,mkf,mmp,cd[µs],cdsum,cdmean,cdstdev,cdmed,gba[µs]
18243,348801,169,17323,200,20074,2.57347e+06,1,1,0,1,3.58938e+06
